oscillator_number,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
100000,4520,0.99552,0.9976,0.99752,0.99496,0.99296,0.9886,0.98436,0.97512,0.96404,0.94224,0.91628,0.87372,0.81232,0.74652,0.6898,0.673,0.685,0.70136,0.71212,0.71916,0.72748,0.72844,0.73696,0.74292,0.7408,0.73592,0.74164,0.74004,0.7382,0.73496,0.7382,0.74308,0.74028,0.74688,0.737,0.7362,0.73836,0.73676,0.73952,0.73988,0.73924,0.73456,0.7396,0.74136,0.73696,0.73424,0.72784,0.72412,0.71068,
100000,4521,0.9964,0.99788,0.997,0.99548,0.993,0.98872,0.9832,0.97544,0.95904,0.94188,0.91292,0.87132,0.81216,0.74764,0.69596,0.67312,0.67164,0.69288,0.70812,0.72472,0.72448,0.73392,0.7372,0.73604,0.73828,0.74052,0.745,0.73424,0.7334,0.74112,0.74004,0.74036,0.73452,0.73912,0.73932,0.74412,0.73336,0.74208,0.7356,0.7392,0.73748,0.74164,0.73364,0.73728,0.73524,0.74016,0.7292,0.72928,0.71004,
100000,4522,0.99584,0.9976,0.9968,0.99512,0.99288,0.99048,0.98256,0.9748,0.96096,0.9384,0.91224,0.87112,0.81592,0.74984,0.69016,0.66524,0.67884,0.69736,0.71496,0.72284,0.73652,0.7316,0.73104,0.73488,0.74168,0.73892,0.74204,0.74172,0.73636,0.73748,0.73764,0.7382,0.741,0.73664,0.74012,0.74108,0.74408,0.7408,0.74032,0.74312,0.74008,0.74056,0.73864,0.73968,0.74696,0.74092,0.733,0.72656,0.71356,
100000,4523,0.99572,0.99788,0.99664,0.9948,0.99276,0.98808,0.98408,0.9748,0.96288,0.94048,0.91216,0.87336,0.81728,0.7448,0.68956,0.6724,0.6734,0.69612,0.71212,0.72392,0.73144,0.73324,0.73456,0.7386,0.73484,0.74088,0.73716,0.74388,0.7408,0.73672,0.73432,0.73952,0.74004,0.73888,0.74608,0.74092,0.74136,0.74448,0.73924,0.73544,0.7422,0.73732,0.73736,0.73852,0.7326,0.73512,0.73348,0.72124,0.71524,
100000,4524,0.99568,0.99768,0.99728,0.99652,0.99288,0.98824,0.98316,0.97492,0.96156,0.94196,0.91172,0.87196,0.81136,0.74824,0.68936,0.67244,0.6706,0.7038,0.70416,0.71312,0.729,0.72768,0.73748,0.7406,0.74024,0.74196,0.73412,0.73648,0.73736,0.73488,0.74428,0.74136,0.73972,0.74012,0.7444,0.73784,0.73664,0.7412,0.7378,0.73908,0.74016,0.74124,0.74056,0.73944,0.7346,0.73252,0.73564,0.73116,0.71876,
100000,4525,0.99564,0.99772,0.9972,0.99536,0.9936,0.98824,0.98476,0.97372,0.96292,0.94316,0.91236,0.87304,0.82024,0.74732,0.69136,0.6646,0.68268,0.6936,0.70924,0.72,0.7238,0.7308,0.73744,0.74016,0.736,0.73864,0.7404,0.74368,0.74508,0.7368,0.74512,0.73428,0.73564,0.74276,0.745,0.74508,0.7382,0.74364,0.73764,0.7412,0.7416,0.74024,0.73476,0.73616,0.7376,0.73756,0.73396,0.73004,0.71344,
100000,4526,0.99552,0.99788,0.99756,0.99536,0.99276,0.98836,0.98368,0.9758,0.9626,0.94452,0.9116,0.86992,0.81084,0.74816,0.68644,0.67368,0.68404,0.69552,0.7062,0.71964,0.72784,0.73108,0.73528,0.73492,0.74196,0.7372,0.73704,0.74192,0.74016,0.73488,0.73856,0.73908,0.74528,0.74256,0.74,0.74172,0.7364,0.74536,0.74536,0.74212,0.73892,0.74268,0.73648,0.73848,0.73952,0.7382,0.72784,0.72464,0.71264,
100000,4527,0.99556,0.99828,0.99688,0.99536,0.99212,0.98964,0.9834,0.9744,0.96004,0.94224,0.90964,0.87256,0.8198,0.74528,0.69012,0.66616,0.67628,0.68672,0.7072,0.72112,0.7284,0.73952,0.73212,0.7306,0.73684,0.73752,0.7336,0.73188,0.74116,0.73928,0.73828,0.7372,0.73992,0.7396,0.74044,0.74476,0.7446,0.74268,0.73132,0.73916,0.74072,0.74176,0.74,0.73256,0.73528,0.73524,0.7366,0.72884,0.71276,
100000,4528,0.99588,0.998,0.99712,0.99524,0.99164,0.9882,0.98448,0.975,0.96376,0.93804,0.913,0.87452,0.8144,0.7486,0.69308,0.66672,0.67236,0.69808,0.70676,0.71976,0.72792,0.733,0.73404,0.7354,0.74048,0.738,0.7376,0.73968,0.74648,0.7436,0.73864,0.73876,0.73824,0.7382,0.7426,0.73716,0.7412,0.73808,0.73704,0.74236,0.73448,0.73624,0.73804,0.73932,0.74268,0.74036,0.73336,0.72672,0.71604,
100000,4529,0.99612,0.99836,0.99704,0.99496,0.9922,0.98948,0.98432,0.97364,0.96236,0.94036,0.90728,0.87084,0.81856,0.7418,0.6914,0.67132,0.6812,0.70256,0.71028,0.7226,0.72916,0.72868,0.72772,0.73276,0.73896,0.73532,0.73888,0.74352,0.7434,0.73744,0.7402,0.74132,0.739,0.7426,0.7406,0.73484,0.73628,0.74664,0.73968,0.74044,0.73952,0.7408,0.74496,0.73584,0.73496,0.73552,0.73592,0.72508,0.71512,
100000,4530,0.996,0.99792,0.99656,0.99516,0.99316,0.98848,0.9832,0.9746,0.96068,0.94208,0.90944,0.86956,0.81204,0.748,0.68864,0.66276,0.68208,0.69932,0.71212,0.71932,0.7242,0.73072,0.73592,0.72928,0.73868,0.74016,0.74008,0.73988,0.74068,0.74368,0.74116,0.73832,0.74136,0.73472,0.73204,0.73556,0.7354,0.73436,0.74392,0.7408,0.7434,0.73932,0.74192,0.73924,0.73644,0.73932,0.732,0.72928,0.71672,
100000,4531,0.99508,0.99776,0.99676,0.99536,0.9928,0.9888,0.9842,0.9744,0.95924,0.94364,0.91276,0.866,0.8102,0.745,0.68192,0.6668,0.67352,0.7012,0.70856,0.71664,0.72388,0.73336,0.72784,0.73512,0.73612,0.74148,0.74124,0.74124,0.73612,0.74432,0.73556,0.73608,0.74256,0.73928,0.73972,0.74416,0.74436,0.74356,0.73848,0.73676,0.73896,0.73912,0.74184,0.73656,0.7366,0.7388,0.73508,0.72848,0.71712,
100000,4532,0.99588,0.99772,0.99692,0.99576,0.9924,0.98932,0.98332,0.97348,0.96068,0.94224,0.91288,0.8696,0.81692,0.74728,0.69692,0.6678,0.6738,0.69628,0.70728,0.71164,0.724,0.72652,0.73244,0.73244,0.73864,0.73888,0.74424,0.74112,0.74112,0.74036,0.73768,0.73812,0.74044,0.74088,0.73788,0.737,0.73976,0.74312,0.73908,0.7418,0.74116,0.74456,0.74432,0.73608,0.73604,0.7314,0.7372,0.72296,0.71192,
100000,4533,0.99588,0.9978,0.9968,0.99504,0.99348,0.98928,0.98348,0.97368,0.95952,0.94036,0.91252,0.87132,0.81128,0.748,0.68556,0.67116,0.6812,0.69968,0.71392,0.72284,0.7276,0.72792,0.74256,0.73856,0.74064,0.7432,0.73552,0.73876,0.7408,0.74344,0.74096,0.74676,0.74348,0.74796,0.74164,0.7446,0.73976,0.74412,0.74304,0.73708,0.73864,0.74196,0.73968,0.73816,0.73776,0.74108,0.73632,0.725,0.70948,
100000,4534,0.99604,0.99776,0.9976,0.99592,0.9926,0.99008,0.98296,0.97524,0.96324,0.94408,0.91516,0.86964,0.8158,0.74332,0.68792,0.66536,0.68176,0.69556,0.71136,0.72316,0.7302,0.73548,0.72764,0.7314,0.73888,0.74128,0.7386,0.73556,0.7382,0.73692,0.73588,0.7436,0.74272,0.74476,0.73852,0.74004,0.73892,0.73308,0.74308,0.74092,0.73644,0.73932,0.73936,0.7396,0.74108,0.74056,0.73492,0.72808,0.71572,
100000,4535,0.9956,0.99824,0.99704,0.99592,0.9926,0.98912,0.98452,0.974,0.96208,0.9426,0.91252,0.86892,0.81816,0.75028,0.68724,0.66704,0.67956,0.69712,0.70768,0.71712,0.73008,0.73,0.73756,0.7368,0.73516,0.74092,0.73816,0.74216,0.7388,0.73844,0.73584,0.73896,0.74152,0.741,0.73972,0.73992,0.74268,0.74164,0.73312,0.74572,0.74072,0.74148,0.73868,0.74356,0.73808,0.73028,0.73016,0.72352,0.712,
100000,4536,0.99548,0.99788,0.99712,0.99564,0.99248,0.98924,0.9836,0.97412,0.96172,0.94104,0.915,0.87128,0.81524,0.74428,0.68664,0.66556,0.67592,0.70228,0.71416,0.722,0.73016,0.72912,0.729,0.73656,0.7342,0.73732,0.73612,0.74092,0.74296,0.73676,0.73936,0.742,0.74208,0.73872,0.7384,0.7456,0.73652,0.74004,0.73772,0.73916,0.74588,0.73612,0.74,0.736,0.73816,0.7376,0.73256,0.72248,0.71056,
100000,4537,0.99564,0.99816,0.99644,0.99464,0.99248,0.98816,0.98436,0.97292,0.96036,0.94052,0.91132,0.87152,0.81312,0.7504,0.69052,0.66848,0.6764,0.69828,0.70784,0.7188,0.72884,0.73164,0.73428,0.736,0.7312,0.7416,0.74092,0.73816,0.7428,0.73924,0.73656,0.74208,0.74188,0.7416,0.74088,0.73784,0.73732,0.73444,0.7438,0.73528,0.74148,0.74024,0.74036,0.73712,0.74,0.73864,0.7306,0.72356,0.71744,
100000,4538,0.99628,0.9982,0.9966,0.99544,0.99232,0.98892,0.98412,0.97276,0.96284,0.94072,0.90848,0.86732,0.81296,0.74684,0.69144,0.6704,0.67784,0.69516,0.69852,0.71856,0.72676,0.73068,0.7284,0.73316,0.73688,0.73648,0.74032,0.73716,0.74432,0.74264,0.736,0.73724,0.73836,0.74296,0.73944,0.74176,0.74084,0.74136,0.74064,0.73684,0.74172,0.7414,0.746,0.73828,0.74128,0.74012,0.73264,0.72756,0.7102,
100000,4539,0.99588,0.99812,0.99632,0.99476,0.9934,0.99024,0.98384,0.97496,0.96184,0.94228,0.9148,0.86944,0.81312,0.74308,0.68988,0.67572,0.6774,0.69512,0.70928,0.72032,0.72328,0.72948,0.73412,0.7362,0.73644,0.73576,0.74212,0.74012,0.74076,0.7382,0.73816,0.74172,0.7376,0.73748,0.73844,0.74016,0.74592,0.7418,0.73932,0.7446,0.74084,0.73812,0.73704,0.74052,0.74308,0.73572,0.73572,0.73116,0.71148,
100000,4540,0.99592,0.9978,0.99688,0.99588,0.99272,0.98828,0.98304,0.97524,0.96228,0.943,0.90892,0.87068,0.80716,0.74624,0.68968,0.67384,0.67704,0.69956,0.71168,0.72236,0.72948,0.7326,0.73136,0.72856,0.73336,0.73624,0.74684,0.7456,0.74112,0.74428,0.74024,0.73876,0.74168,0.73608,0.74016,0.74028,0.73228,0.73612,0.74096,0.7452,0.739,0.74132,0.73924,0.7462,0.737,0.73524,0.73304,0.72692,0.7076,
100000,4541,0.99564,0.99776,0.99688,0.99528,0.99356,0.98892,0.98352,0.97496,0.96104,0.94324,0.91112,0.87024,0.81624,0.74216,0.6866,0.66328,0.67112,0.70936,0.715,0.728,0.7244,0.7312,0.73448,0.73172,0.73592,0.73808,0.74128,0.7434,0.73824,0.738,0.7396,0.74208,0.74076,0.74336,0.73984,0.74264,0.73732,0.74256,0.74092,0.73764,0.73644,0.7332,0.7404,0.73608,0.73724,0.741,0.73896,0.7292,0.70952,
100000,4542,0.9952,0.99788,0.9968,0.9952,0.99372,0.98888,0.9836,0.97512,0.96224,0.94292,0.91188,0.86896,0.8138,0.74672,0.68532,0.67948,0.68236,0.69764,0.71468,0.71944,0.72532,0.73268,0.734,0.73808,0.73904,0.73864,0.73704,0.7434,0.74352,0.73988,0.74028,0.74252,0.7382,0.7426,0.73952,0.74192,0.7432,0.74272,0.73936,0.74236,0.7408,0.73904,0.74092,0.7352,0.73776,0.73652,0.73112,0.72512,0.7162,
100000,4543,0.99624,0.99792,0.99664,0.99568,0.99348,0.98984,0.98348,0.97552,0.96016,0.94024,0.91004,0.86824,0.81188,0.7454,0.68964,0.66716,0.68272,0.68744,0.70536,0.71876,0.7296,0.73136,0.74016,0.73176,0.74472,0.73364,0.7432,0.73936,0.74404,0.74392,0.73668,0.73872,0.74148,0.7362,0.7422,0.7376,0.74452,0.73784,0.73896,0.74068,0.73624,0.742,0.74376,0.7342,0.73988,0.73228,0.73788,0.72908,0.7184,
100000,4544,0.996,0.99824,0.9968,0.99564,0.99256,0.98972,0.98276,0.97328,0.96152,0.94236,0.91176,0.86736,0.82036,0.74868,0.6894,0.6672,0.66944,0.69508,0.7046,0.71572,0.72908,0.7338,0.7344,0.741,0.73252,0.73768,0.7392,0.73528,0.73968,0.73964,0.73872,0.74324,0.74044,0.74196,0.73056,0.74448,0.73536,0.7368,0.74176,0.73912,0.74408,0.74304,0.7374,0.74248,0.74036,0.73356,0.73628,0.72376,0.71084,
100000,4545,0.99532,0.998,0.997,0.99492,0.99296,0.98928,0.9826,0.9732,0.9636,0.94176,0.91224,0.87196,0.81752,0.74096,0.6862,0.674,0.67984,0.70164,0.71212,0.72004,0.72684,0.72848,0.73704,0.7346,0.7364,0.7372,0.74088,0.73712,0.74372,0.73724,0.74064,0.73536,0.73696,0.7392,0.73848,0.74624,0.74032,0.7404,0.74236,0.73804,0.73852,0.73936,0.73864,0.74228,0.7462,0.73608,0.73732,0.7304,0.71192,
100000,4546,0.996,0.99784,0.9974,0.99548,0.99324,0.98772,0.9846,0.976,0.96224,0.93784,0.91456,0.86992,0.81872,0.74856,0.69076,0.66936,0.67956,0.69184,0.70108,0.71984,0.73048,0.73344,0.73244,0.73348,0.7342,0.73612,0.73912,0.74036,0.74316,0.73948,0.73976,0.73784,0.73616,0.74316,0.7394,0.74312,0.74096,0.7444,0.73464,0.73756,0.73956,0.74084,0.73732,0.73836,0.73436,0.73624,0.73444,0.72504,0.7104,
100000,4547,0.99604,0.99788,0.99628,0.99548,0.99332,0.98892,0.98328,0.9754,0.96092,0.9456,0.91548,0.8704,0.81864,0.74196,0.68824,0.66856,0.67704,0.69392,0.70956,0.71496,0.7314,0.73496,0.73884,0.737,0.74848,0.73736,0.74792,0.73728,0.73544,0.73596,0.74092,0.74212,0.74072,0.73876,0.73904,0.74348,0.74728,0.746,0.73844,0.74,0.73696,0.7372,0.73484,0.74312,0.73508,0.73544,0.73208,0.7292,0.71688,
100000,4548,0.99548,0.99772,0.99752,0.99632,0.9928,0.9888,0.98356,0.97472,0.96336,0.94012,0.91172,0.87288,0.81848,0.74436,0.69308,0.67208,0.67672,0.69392,0.70528,0.71892,0.7254,0.733,0.73504,0.73348,0.74428,0.74044,0.74016,0.74124,0.73804,0.73744,0.7398,0.74292,0.74368,0.7412,0.74004,0.73208,0.74044,0.74384,0.74332,0.7402,0.74276,0.74008,0.73968,0.73468,0.73788,0.73992,0.7336,0.72628,0.7098,
100000,4549,0.996,0.9976,0.99688,0.99628,0.99284,0.99052,0.98224,0.97484,0.96076,0.93956,0.91028,0.86924,0.81356,0.7426,0.68656,0.66668,0.68688,0.69992,0.71172,0.71552,0.72264,0.72796,0.73252,0.73688,0.73988,0.74096,0.73864,0.73452,0.73716,0.73456,0.73732,0.74376,0.74268,0.74208,0.73744,0.74164,0.73848,0.74296,0.7412,0.74048,0.73796,0.74052,0.73596,0.73536,0.74272,0.7434,0.73236,0.72888,0.71356,
100000,4550,0.99584,0.9982,0.99776,0.995,0.9924,0.98892,0.98432,0.97436,0.96272,0.94244,0.91272,0.87072,0.81676,0.74096,0.68976,0.67416,0.67876,0.6948,0.71008,0.719,0.72568,0.73056,0.74016,0.7344,0.73912,0.73624,0.73876,0.74476,0.74216,0.73624,0.7338,0.74152,0.74068,0.73776,0.737,0.7392,0.7376,0.73676,0.73688,0.74324,0.73744,0.7446,0.73884,0.74412,0.73912,0.74188,0.72536,0.7248,0.71036,
100000,4551,0.9954,0.99804,0.99704,0.99552,0.99284,0.98932,0.98388,0.97572,0.96184,0.9412,0.9122,0.87252,0.8184,0.74696,0.68776,0.66124,0.6818,0.69988,0.71024,0.72716,0.73124,0.73396,0.7334,0.73148,0.73816,0.73768,0.73788,0.73864,0.73572,0.73716,0.74244,0.73248,0.73676,0.73624,0.73668,0.749,0.73772,0.74084,0.74196,0.74752,0.73828,0.736,0.7336,0.73952,0.7302,0.73292,0.73164,0.73016,0.71584,
100000,4552,0.99588,0.9976,0.9964,0.99492,0.99212,0.98908,0.98224,0.97528,0.9616,0.94412,0.91128,0.87272,0.81268,0.7462,0.68992,0.66852,0.68492,0.70416,0.7096,0.71528,0.7318,0.73188,0.73732,0.7386,0.74348,0.73476,0.73836,0.738,0.73856,0.73924,0.7434,0.74316,0.73996,0.73656,0.74108,0.74112,0.74172,0.74228,0.74436,0.74904,0.73704,0.73748,0.73624,0.73896,0.7362,0.73416,0.73532,0.72836,0.71652,
100000,4553,0.99596,0.99808,0.99692,0.9952,0.99216,0.98844,0.9836,0.97464,0.9636,0.94364,0.91328,0.87292,0.81368,0.75024,0.68784,0.66448,0.68464,0.69844,0.71616,0.719,0.72796,0.73056,0.73804,0.73828,0.7344,0.73772,0.7342,0.73764,0.73692,0.7436,0.74164,0.74952,0.73748,0.74128,0.74124,0.73832,0.73388,0.74348,0.74116,0.73696,0.73348,0.7362,0.73896,0.74256,0.7338,0.73868,0.73424,0.72292,0.71104,
100000,4554,0.9958,0.998,0.99704,0.99572,0.99268,0.98908,0.98292,0.97412,0.96008,0.94516,0.91256,0.87148,0.81624,0.74736,0.69336,0.67352,0.68164,0.69236,0.70984,0.71984,0.72752,0.72916,0.73148,0.73956,0.73668,0.73256,0.74184,0.73944,0.74588,0.74216,0.74216,0.73916,0.74292,0.744,0.7378,0.73492,0.73728,0.73724,0.74196,0.74304,0.74076,0.74008,0.74464,0.74,0.74208,0.73416,0.73572,0.72832,0.7144,
100000,4555,0.9958,0.99804,0.99692,0.995,0.99312,0.9886,0.98376,0.97508,0.962,0.94344,0.91256,0.87272,0.81492,0.74224,0.6888,0.66948,0.6788,0.69372,0.70832,0.72324,0.72436,0.72488,0.73824,0.73044,0.73452,0.72952,0.73756,0.743,0.74444,0.74024,0.73724,0.73736,0.74216,0.73732,0.74008,0.74092,0.73604,0.74004,0.73852,0.73968,0.74332,0.73704,0.73932,0.74052,0.73884,0.73568,0.73112,0.72796,0.71524,
100000,4556,0.99552,0.99776,0.99744,0.9954,0.99288,0.98808,0.98348,0.97436,0.96212,0.94152,0.91072,0.86532,0.81492,0.74716,0.68236,0.6672,0.6752,0.69056,0.70408,0.7112,0.733,0.73496,0.73712,0.73164,0.73776,0.7354,0.7354,0.73708,0.73704,0.7374,0.73652,0.74244,0.74252,0.7372,0.73836,0.73776,0.74064,0.73464,0.73852,0.73084,0.74184,0.74016,0.74476,0.7398,0.73372,0.73488,0.73192,0.723,0.70836,
100000,4557,0.99564,0.99744,0.99628,0.99556,0.99328,0.99012,0.98332,0.97456,0.96388,0.94276,0.91584,0.86608,0.81636,0.74188,0.69244,0.66468,0.6826,0.70256,0.71032,0.72128,0.72432,0.72964,0.73012,0.73688,0.736,0.73148,0.74108,0.73508,0.73892,0.73968,0.73752,0.74068,0.74428,0.74136,0.73588,0.74248,0.7438,0.73992,0.73952,0.735,0.7422,0.73264,0.73752,0.74008,0.73468,0.73412,0.73316,0.72868,0.71572,
100000,4558,0.99572,0.99824,0.99716,0.995,0.99312,0.98832,0.98376,0.97604,0.96192,0.9406,0.9146,0.87108,0.80744,0.74748,0.689,0.66676,0.68308,0.70536,0.70488,0.71792,0.72076,0.73132,0.72912,0.73704,0.73768,0.73544,0.74164,0.74264,0.7386,0.73808,0.74224,0.74336,0.73836,0.73728,0.73868,0.74208,0.744,0.74268,0.73404,0.74716,0.73796,0.73828,0.72964,0.743,0.73776,0.73488,0.74136,0.7354,0.71472,
100000,4559,0.9958,0.99772,0.99684,0.99528,0.9924,0.98932,0.98412,0.97328,0.96264,0.93944,0.91408,0.87304,0.8186,0.751,0.68168,0.66236,0.6822,0.70052,0.7098,0.7188,0.72744,0.7344,0.73076,0.73548,0.73784,0.7352,0.74052,0.74436,0.74212,0.7438,0.74344,0.73856,0.74012,0.74248,0.73688,0.7422,0.7386,0.73828,0.74212,0.73608,0.73448,0.7396,0.741,0.73788,0.73876,0.73928,0.73828,0.72828,0.71776,
100000,4560,0.99628,0.99804,0.99716,0.995,0.99296,0.98916,0.98448,0.97568,0.95868,0.94048,0.91104,0.8754,0.81488,0.75616,0.69136,0.66124,0.67596,0.692,0.70672,0.71468,0.73084,0.73612,0.74,0.7306,0.73476,0.73452,0.7344,0.74088,0.74268,0.73928,0.73784,0.74188,0.74048,0.74224,0.74144,0.73936,0.74728,0.73628,0.73824,0.73212,0.73724,0.737,0.74072,0.7408,0.73728,0.73396,0.73456,0.7276,0.71272,
100000,4561,0.99648,0.99816,0.99668,0.99492,0.99184,0.98988,0.98412,0.97628,0.9614,0.94304,0.91392,0.87008,0.82024,0.74536,0.6906,0.66904,0.67964,0.70096,0.71028,0.71708,0.72372,0.73156,0.73984,0.72956,0.73612,0.73936,0.73908,0.73608,0.74512,0.73896,0.7438,0.74216,0.7406,0.74092,0.74348,0.74116,0.73968,0.73828,0.74176,0.74264,0.74068,0.73672,0.7446,0.73736,0.73908,0.7362,0.73392,0.7278,0.71072,
100000,4562,0.99536,0.99784,0.9972,0.99444,0.99268,0.98828,0.98236,0.9742,0.96104,0.94264,0.91184,0.87744,0.81512,0.74412,0.683,0.66692,0.6788,0.69056,0.70676,0.71912,0.72164,0.73344,0.73636,0.73548,0.73964,0.73428,0.7434,0.74152,0.7392,0.74472,0.747,0.73844,0.74036,0.734,0.73972,0.73928,0.744,0.74224,0.738,0.736,0.73752,0.7388,0.73572,0.74488,0.73512,0.7378,0.73484,0.72864,0.717,
100000,4563,0.99576,0.99792,0.99728,0.99488,0.99248,0.99016,0.98312,0.97488,0.96276,0.93844,0.91356,0.87496,0.80908,0.74536,0.68792,0.67616,0.68272,0.69188,0.7142,0.71844,0.72392,0.72632,0.7346,0.74164,0.7336,0.73708,0.74732,0.74316,0.74084,0.74244,0.73796,0.73816,0.74076,0.74476,0.74416,0.73972,0.74352,0.74208,0.74072,0.73708,0.73684,0.73332,0.74316,0.7408,0.73992,0.7386,0.73248,0.72472,0.70584,
100000,4564,0.99528,0.99788,0.99652,0.9952,0.99156,0.98944,0.98344,0.9742,0.9618,0.94096,0.91284,0.87128,0.81696,0.74472,0.69312,0.6736,0.67764,0.69744,0.71016,0.72456,0.72384,0.73512,0.7294,0.74188,0.73468,0.73776,0.73808,0.74268,0.74112,0.74044,0.73552,0.74264,0.73776,0.74136,0.74076,0.74056,0.73816,0.73536,0.74008,0.74012,0.74348,0.74172,0.74104,0.73664,0.74056,0.74,0.73244,0.72528,0.71732,
100000,4565,0.996,0.99792,0.99616,0.99584,0.99128,0.989,0.98388,0.973,0.96232,0.93992,0.91184,0.87076,0.81384,0.74664,0.6868,0.67232,0.68156,0.69776,0.71336,0.72012,0.72216,0.72496,0.73568,0.7368,0.73184,0.74048,0.73568,0.73416,0.7418,0.73756,0.74072,0.74148,0.73868,0.73344,0.73932,0.74016,0.73904,0.73756,0.73772,0.74088,0.74352,0.73672,0.74272,0.73868,0.74084,0.72988,0.72796,0.72924,0.71832,
100000,4566,0.99548,0.99768,0.99616,0.99576,0.99348,0.988,0.98328,0.97328,0.96292,0.94192,0.91696,0.86836,0.81728,0.74348,0.68876,0.67104,0.68068,0.69576,0.71288,0.72024,0.72632,0.73664,0.73568,0.74184,0.73888,0.73732,0.74008,0.74076,0.74116,0.73712,0.7358,0.74196,0.744,0.73992,0.74148,0.74244,0.73848,0.73764,0.7362,0.74272,0.73568,0.73764,0.73512,0.74172,0.7426,0.74284,0.7338,0.73252,0.72016,
100000,4567,0.99576,0.99812,0.99656,0.99516,0.992,0.98828,0.98416,0.97536,0.96244,0.9412,0.91288,0.87172,0.81428,0.74252,0.68416,0.67064,0.68052,0.70348,0.70968,0.71608,0.7274,0.72616,0.73708,0.74056,0.74124,0.74192,0.7388,0.7448,0.73256,0.738,0.73536,0.73944,0.74432,0.73648,0.73552,0.73764,0.739,0.7424,0.74004,0.73644,0.7454,0.7364,0.73232,0.74024,0.7338,0.73728,0.73684,0.72712,0.71356,
100000,4568,0.9956,0.99804,0.99652,0.99532,0.9928,0.98948,0.98276,0.97524,0.96324,0.94264,0.9144,0.87264,0.8122,0.75092,0.68632,0.675,0.68176,0.69472,0.71212,0.71416,0.72084,0.72992,0.73996,0.74608,0.7398,0.73552,0.743,0.73892,0.73856,0.73672,0.73908,0.7416,0.74244,0.74284,0.73784,0.73424,0.73516,0.74272,0.73724,0.74196,0.73852,0.74372,0.73772,0.74028,0.73792,0.73408,0.7324,0.7278,0.7128,
100000,4569,0.99584,0.9978,0.9966,0.995,0.9936,0.98852,0.98424,0.97512,0.96156,0.9422,0.91228,0.87408,0.8126,0.74544,0.6848,0.66388,0.68244,0.69756,0.71096,0.72544,0.72388,0.7272,0.734,0.73944,0.74,0.7382,0.74044,0.73432,0.7376,0.73952,0.74248,0.7406,0.74216,0.73688,0.74028,0.73848,0.73852,0.73612,0.7362,0.7414,0.73584,0.73584,0.73392,0.7418,0.7428,0.73204,0.73636,0.72516,0.71508,
100000,4570,0.9952,0.99796,0.99608,0.99488,0.99228,0.98788,0.98304,0.97396,0.96248,0.93964,0.91192,0.87236,0.8218,0.74064,0.67724,0.67012,0.68444,0.69732,0.70568,0.7222,0.7236,0.73324,0.7292,0.73468,0.73684,0.74148,0.7316,0.74076,0.74432,0.7392,0.74588,0.73772,0.74352,0.74328,0.74372,0.7396,0.73692,0.73608,0.73372,0.73588,0.73884,0.74604,0.73324,0.7402,0.73512,0.73688,0.72712,0.71472,0.7124,
100000,4571,0.99556,0.99744,0.99668,0.99524,0.99224,0.98848,0.98204,0.97548,0.96072,0.94096,0.9118,0.87292,0.81216,0.74092,0.68372,0.66788,0.6878,0.70116,0.7204,0.72236,0.72484,0.73708,0.7428,0.73948,0.7392,0.73808,0.73092,0.73976,0.73708,0.74012,0.74368,0.74516,0.7338,0.73748,0.74092,0.73724,0.74592,0.73688,0.74716,0.74052,0.7406,0.73732,0.73692,0.74032,0.7408,0.7348,0.73436,0.72904,0.7148,
100000,4572,0.99568,0.99832,0.99704,0.9958,0.99368,0.98956,0.98212,0.97408,0.96232,0.94156,0.91184,0.87172,0.81664,0.74468,0.69036,0.6674,0.68528,0.69792,0.70852,0.71944,0.72268,0.73284,0.73536,0.73812,0.7404,0.74004,0.73928,0.738,0.73972,0.74184,0.74356,0.74068,0.7392,0.74156,0.73948,0.7358,0.73788,0.74264,0.73736,0.74096,0.7358,0.74008,0.74028,0.73364,0.73712,0.73492,0.73048,0.72584,0.71876,
100000,4573,0.99572,0.99816,0.99712,0.99528,0.99364,0.98768,0.98392,0.97524,0.9606,0.94312,0.9102,0.87464,0.81632,0.74832,0.6938,0.66828,0.68128,0.69804,0.71024,0.71932,0.73028,0.73384,0.73444,0.7342,0.74016,0.74176,0.74312,0.7454,0.7314,0.73424,0.7396,0.74116,0.74056,0.74044,0.74248,0.7416,0.74232,0.73952,0.73424,0.74556,0.734,0.73728,0.73456,0.73368,0.7376,0.73348,0.7332,0.72984,0.71312,
100000,4574,0.99504,0.99764,0.99656,0.99532,0.99204,0.9888,0.98228,0.97308,0.96268,0.93992,0.91144,0.87016,0.81568,0.75068,0.69516,0.6738,0.66972,0.6982,0.70912,0.72592,0.72404,0.72732,0.7334,0.73804,0.73672,0.74284,0.73744,0.73152,0.73692,0.73768,0.74108,0.73708,0.7434,0.73416,0.73852,0.73708,0.74104,0.73948,0.74372,0.74624,0.73784,0.74268,0.74308,0.73596,0.73624,0.73568,0.73092,0.72832,0.70992,
